snapshot_date,batch_id,hospital_id,medicine_id,quantity_units,unit,unit_cost_npr,received_date,expiry_date,days_to_expiry,reorder_level,avg_daily_use,days_of_cover,stock_status,supplier,storage_condition
2026-06-30,BATCH-002568,HOSP-KP-001,MED-016,597,tablet,15.0,2026-04-25,2027-03-28,271,198,19.845,30.08,OK,DoDA Logistics,Ambient
2026-06-30,BATCH-002569,HOSP-KP-001,MED-017,148,tablet,1.8,2026-06-01,2028-08-16,778,104,10.405,14.22,OK,Private Distributor - Kathmandu,Ambient
2026-06-30,BATCH-002570,HOSP-KP-001,MED-017,47,tablet,1.8,2024-07-17,2026-11-09,132,104,10.405,4.52,LOW_STOCK,UNICEF Supply,Ambient
2026-06-30,BATCH-002571,HOSP-KP-001,MED-017,76,tablet,1.8,2026-06-12,2029-01-05,920,104,10.405,7.3,LOW_STOCK,Kanti Central Store,Ambient
2026-06-30,BATCH-002572,HOSP-KP-001,MED-018,1260,unit,180.0,2025-03-07,2026-12-01,154,411,41.167,30.61,OK,Kanti Central Store,Ambient
2026-06-30,BATCH-002573,HOSP-KP-001,MED-019,1191,ampoule,30.0,2026-06-18,2028-02-19,599,452,45.25,26.32,OK,UNICEF Supply,Ambient
2026-06-30,BATCH-002574,HOSP-KP-001,MED-020,573,bottle,55.0,2026-06-21,2028-01-15,564,398,39.893,14.36,OK,DoDA Logistics,Ambient
2026-06-30,BATCH-002575,HOSP-KP-001,MED-021,1876,tablet,1.0,2025-08-25,2026-12-26,179,1481,148.19,12.66,OK,Local Pharmacy Wholesaler,Ambient
2026-06-30,BATCH-002576,HOSP-KP-001,MED-021,5622,tablet,1.0,2026-05-31,2029-03-05,979,1481,148.19,37.94,OK,Provincial Medical Store,Ambient
2026-06-30,BATCH-002577,HOSP-KP-001,MED-022,1201,tablet,2.5,2026-03-29,2028-06-13,714,1118,111.821,10.74,OK,Provincial Medical Store,Ambient
2026-06-30,BATCH-002578,HOSP-KP-001,MED-022,320,tablet,2.5,2026-01-29,2027-12-21,539,1118,111.821,2.86,LOW_STOCK,UNICEF Supply,Ambient
2026-06-30,BATCH-002579,HOSP-KP-001,MED-022,763,tablet,2.5,2023-12-28,2026-08-29,60,1118,111.821,6.82,LOW_AND_NEAR_EXPIRY,DoDA Logistics,Ambient
2026-06-30,BATCH-002580,HOSP-KP-001,MED-023,3404,tablet,1.5,2024-12-25,2026-10-10,102,1714,171.405,19.86,OK,Private Distributor - Kathmandu,Ambient
2026-06-30,BATCH-002581,HOSP-KP-001,MED-024,925,vial,450.0,2026-06-08,2027-06-19,354,220,22.024,42.0,OK,Kanti Central Store,Cold_Chain
2026-06-30,BATCH-002582,HOSP-KP-001,MED-025,3809,tablet,3.0,2026-05-21,2029-01-29,944,1003,100.357,37.95,OK,DoDA Logistics,Ambient
2026-06-30,BATCH-002583,HOSP-KP-001,MED-026,2187,tablet,0.8,2025-03-30,2028-03-01,610,1149,114.952,19.03,OK,Local Pharmacy Wholesaler,Ambient
2026-06-30,BATCH-002584,HOSP-KP-001,MED-026,1087,tablet,0.8,2024-09-19,2027-05-10,314,1149,114.952,9.46,LOW_STOCK,Provincial Medical Store,Ambient
2026-06-30,BATCH-002585,HOSP-KP-001,MED-026,1471,tablet,0.8,2026-02-05,2028-06-05,706,1149,114.952,12.8,OK,DoDA Logistics,Ambient
2026-06-30,BATCH-002586,HOSP-KP-001,MED-027,4939,capsule,2.0,2026-05-26,2028-12-25,909,2024,202.476,24.39,OK,Provincial Medical Store,Ambient
2026-06-30,BATCH-002587,HOSP-KP-001,MED-027,1581,capsule,2.0,2025-12-10,2027-05-01,305,2024,202.476,7.81,LOW_STOCK,Provincial Medical Store,Ambient
2026-06-30,BATCH-002588,HOSP-KP-001,MED-027,2671,capsule,2.0,2026-05-01,2027-07-18,383,2024,202.476,13.19,OK,Nepal CMS,Ambient
2026-06-30,BATCH-002589,HOSP-KP-001,MED-028,652,tablet,6.0,2024-10-11,2027-08-09,405,727,72.702,8.97,LOW_STOCK,Provincial Medical Store,Ambient
2026-06-30,BATCH-002590,HOSP-KP-001,MED-028,541,tablet,6.0,2024-06-26,2026-08-20,51,727,72.702,7.44,LOW_AND_NEAR_EXPIRY,DoDA Logistics,Ambient
2026-06-30,BATCH-002591,HOSP-KP-001,MED-028,1251,tablet,6.0,2026-01-03,2028-05-18,688,727,72.702,17.21,OK,Nepal CMS,Ambient
2026-06-30,BATCH-002592,HOSP-KP-001,MED-029,1494,tablet,1.5,2026-06-25,2028-11-05,859,664,66.476,22.47,OK,Nepal CMS,Ambient
2026-06-30,BATCH-002593,HOSP-KP-001,MED-030,300,bottle_100ml,85.0,2025-08-26,2027-05-11,315,355,35.536,8.44,LOW_STOCK,UNICEF Supply,Ambient
2026-06-30,BATCH-002594,HOSP-KP-001,MED-030,205,bottle_100ml,85.0,2025-08-29,2027-01-22,206,355,35.536,5.77,LOW_STOCK,Kanti Central Store,Ambient
2026-06-30,BATCH-002595,HOSP-KP-001,MED-030,356,bottle_100ml,85.0,2026-06-29,2027-11-04,492,355,35.536,10.02,OK,Nepal CMS,Ambient
2026-06-30,BATCH-002596,HOSP-KP-001,MED-031,2535,pair,25.0,2021-09-01,2026-07-08,8,2706,270.607,9.37,LOW_AND_NEAR_EXPIRY,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-002597,HOSP-KP-001,MED-031,3443,pair,25.0,2023-06-16,2027-06-12,347,2706,270.607,12.72,OK,Nepal CMS,Ambient
2026-06-30,BATCH-002598,HOSP-KP-001,MED-032,3702,piece,5.0,2025-10-28,2030-05-01,1401,3466,346.667,10.68,OK,DoDA Logistics,Ambient
2026-06-30,BATCH-002599,HOSP-KP-001,MED-032,1327,piece,5.0,2024-01-17,2027-11-19,507,3466,346.667,3.83,LOW_STOCK,Private Distributor - Kathmandu,Ambient
2026-06-30,BATCH-002600,HOSP-KP-001,MED-032,1855,piece,5.0,2026-04-05,2029-06-08,1074,3466,346.667,5.35,LOW_STOCK,Private Distributor - Kathmandu,Ambient
2026-06-30,BATCH-002601,HOSP-KP-001,MED-033,5007,piece,35.0,2024-07-24,2027-04-11,285,1350,135.095,37.06,OK,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-002602,HOSP-KP-001,MED-034,338,vial,25.0,2025-01-29,2026-10-22,114,161,16.107,20.98,OK,Local Pharmacy Wholesaler,Cold_Chain
2026-06-30,BATCH-002603,HOSP-KP-001,MED-034,123,vial,25.0,2025-04-07,2027-03-18,261,161,16.107,7.64,LOW_STOCK,Local Pharmacy Wholesaler,Cold_Chain
2026-06-30,BATCH-002604,HOSP-KP-001,MED-034,268,vial,25.0,2025-09-23,2027-08-14,410,161,16.107,16.64,OK,Kanti Central Store,Cold_Chain
2026-06-30,BATCH-002605,HOSP-KP-001,MED-035,82,vial,350.0,2025-05-09,2026-12-30,183,102,10.214,8.03,LOW_STOCK,Provincial Medical Store,Cold_Chain
2026-06-30,BATCH-002606,HOSP-KP-001,MED-035,176,vial,350.0,2026-06-12,2028-02-19,599,102,10.214,17.23,OK,Provincial Medical Store,Cold_Chain
2026-06-30,BATCH-002607,HOSP-KP-001,MED-036,838,tablet,0.5,2024-08-11,2026-07-11,11,1602,160.25,5.23,LOW_AND_NEAR_EXPIRY,Provincial Medical Store,Ambient
2026-06-30,BATCH-002608,HOSP-KP-001,MED-036,763,tablet,0.5,2025-12-20,2027-11-11,499,1602,160.25,4.76,LOW_STOCK,Nepal CMS,Ambient
2026-06-30,BATCH-002609,HOSP-KP-001,MED-036,684,tablet,0.5,2025-11-26,2027-02-21,236,1602,160.25,4.27,LOW_STOCK,Provincial Medical Store,Ambient
2026-06-30,BATCH-002610,HOSP-KP-001,MED-037,268,tablet,8.0,2025-02-11,2027-01-29,213,258,25.881,10.36,OK,DoDA Logistics,Ambient
2026-06-30,BATCH-002611,HOSP-KP-001,MED-037,189,tablet,8.0,2025-03-16,2026-11-06,129,258,25.881,7.3,LOW_STOCK,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-002612,HOSP-KP-001,MED-037,425,tablet,8.0,2026-06-25,2029-01-31,946,258,25.881,16.42,OK,Nepal CMS,Ambient
2026-06-30,BATCH-002613,HOSP-KP-001,MED-038,639,ampoule,12.0,2025-05-14,2027-02-20,235,374,37.452,17.06,OK,Private Distributor - Kathmandu,Ambient
2026-06-30,BATCH-002614,HOSP-KP-001,MED-038,348,ampoule,12.0,2025-02-21,2026-12-18,171,374,37.452,9.29,LOW_STOCK,Local Pharmacy Wholesaler,Ambient
2026-06-30,BATCH-002615,HOSP-KP-001,MED-038,337,ampoule,12.0,2026-02-12,2027-07-03,368,374,37.452,9.0,LOW_STOCK,Provincial Medical Store,Ambient
2026-06-30,BATCH-002616,HOSP-KP-001,MED-039,884,ampoule,10.0,2026-06-12,2028-04-07,647,287,28.702,30.8,OK,UNICEF Supply,Ambient
2026-06-30,BATCH-002617,HOSP-KP-001,MED-040,303,ampoule,28.0,2026-06-06,2027-11-23,511,252,25.214,12.02,OK,Local Pharmacy Wholesaler,Ambient
2026-06-30,BATCH-002618,HOSP-KP-001,MED-040,261,ampoule,28.0,2026-05-26,2028-08-25,787,252,25.214,10.35,OK,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-002619,HOSP-KP-001,MED-041,63,vial,180.0,2025-09-15,2027-06-14,349,44,4.405,14.3,OK,Nepal CMS,Ambient
2026-06-30,BATCH-002620,HOSP-KP-001,MED-041,65,vial,180.0,2025-04-02,2026-09-29,91,44,4.405,14.76,OK,UNICEF Supply,Ambient
2026-06-30,BATCH-002621,HOSP-KP-001,MED-042,11,vial,1200.0,2026-05-18,2027-11-07,495,19,1.94,5.67,LOW_STOCK,Kanti Central Store,Cold_Chain
2026-06-30,BATCH-002622,HOSP-KP-001,MED-042,21,vial,1200.0,2026-05-02,2027-08-13,409,19,1.94,10.82,OK,Local Pharmacy Wholesaler,Cold_Chain
2026-06-30,BATCH-002623,HOSP-KP-001,MED-043,27,vial,3500.0,2026-06-09,2028-04-08,648,16,1.643,16.43,OK,Kanti Central Store,Ambient
2026-06-30,BATCH-002624,HOSP-KP-001,MED-043,40,vial,3500.0,2024-12-08,2026-09-25,87,16,1.643,24.35,NEAR_EXPIRY,DoDA Logistics,Ambient
2026-06-30,BATCH-002625,HOSP-KP-001,MED-044,21,vial,450.0,2026-03-03,2027-10-17,474,24,2.464,8.52,LOW_STOCK,DoDA Logistics,Ambient
2026-06-30,BATCH-002626,HOSP-KP-001,MED-044,16,vial,450.0,2025-06-06,2026-08-22,53,24,2.464,6.49,LOW_AND_NEAR_EXPIRY,Private Distributor - Kathmandu,Ambient
2026-06-30,BATCH-002627,HOSP-KP-001,MED-044,14,vial,450.0,2026-05-30,2027-12-29,547,24,2.464,5.68,LOW_STOCK,Nepal CMS,Ambient
2026-06-30,BATCH-002628,HOSP-KP-001,MED-045,50,tablet,15.0,2025-04-03,2026-07-24,24,57,5.714,8.75,LOW_AND_NEAR_EXPIRY,Provincial Medical Store,Ambient
2026-06-30,BATCH-002629,HOSP-KP-001,MED-045,121,tablet,15.0,2025-11-02,2027-10-03,460,57,5.714,21.18,OK,Kanti Central Store,Ambient
2026-06-30,BATCH-002630,HOSP-KP-001,MED-046,14,prefilled,4500.0,2026-06-19,2027-09-15,442,12,1.238,11.31,OK,UNICEF Supply,Cold_Chain
2026-06-30,BATCH-002631,HOSP-KP-001,MED-046,5,prefilled,4500.0,2026-05-25,2027-10-22,479,12,1.238,4.04,LOW_STOCK,Private Distributor - Kathmandu,Cold_Chain
2026-06-30,BATCH-002632,HOSP-KP-001,MED-046,15,prefilled,4500.0,2025-12-01,2026-08-08,39,12,1.238,12.12,NEAR_EXPIRY,Nepal CMS,Cold_Chain
2026-06-30,BATCH-002633,HOSP-KP-001,MED-047,3409,sachet,6.0,2026-06-01,2028-09-30,823,1104,110.476,30.86,OK,Private Distributor - Kathmandu,Ambient
2026-06-30,BATCH-002634,HOSP-KP-001,MED-048,393,bottle,65.0,2026-03-01,2027-09-17,444,322,32.262,12.18,OK,Kanti Central Store,Ambient
2026-06-30,BATCH-002635,HOSP-KP-001,MED-048,362,bottle,65.0,2025-04-07,2027-03-02,245,322,32.262,11.22,OK,Local Pharmacy Wholesaler,Ambient
2026-06-30,BATCH-002636,HOSP-KP-001,MED-049,1178,capsule,2.0,2025-02-21,2026-07-16,16,525,52.5,22.44,NEAR_EXPIRY,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-002637,HOSP-KP-001,MED-049,472,capsule,2.0,2025-11-28,2026-12-12,165,525,52.5,8.99,LOW_STOCK,UNICEF Supply,Ambient
2026-06-30,BATCH-002638,HOSP-KP-001,MED-049,727,capsule,2.0,2025-09-21,2027-06-11,346,525,52.5,13.85,OK,DoDA Logistics,Ambient
2026-06-30,BATCH-002639,HOSP-KP-001,MED-050,427,vial,120.0,2025-08-14,2026-07-31,31,350,35.071,12.18,NEAR_EXPIRY,Local Pharmacy Wholesaler,Cold_Chain
2026-06-30,BATCH-002640,HOSP-KP-001,MED-050,149,vial,120.0,2025-04-27,2027-01-20,204,350,35.071,4.25,LOW_STOCK,Private Distributor - Kathmandu,Cold_Chain
2026-06-30,BATCH-002641,HOSP-KP-001,MED-050,224,vial,120.0,2026-03-05,2026-12-22,175,350,35.071,6.39,LOW_STOCK,Local Pharmacy Wholesaler,Cold_Chain
2026-06-30,BATCH-002642,HOSP-KP-001,MED-051,346,vial,80.0,2025-01-24,2026-12-02,155,224,22.476,15.39,OK,Nepal CMS,Cold_Chain
2026-06-30,BATCH-002643,HOSP-KP-001,MED-051,161,vial,80.0,2025-03-07,2026-10-13,105,224,22.476,7.16,LOW_STOCK,Private Distributor - Kathmandu,Cold_Chain
2026-06-30,BATCH-002644,HOSP-KP-001,MED-051,307,vial,80.0,2025-05-27,2026-09-12,74,224,22.476,13.66,NEAR_EXPIRY,Kanti Central Store,Cold_Chain
2026-06-30,BATCH-002645,HOSP-KP-001,MED-052,1718,kit,25.0,2025-02-04,2026-11-11,134,644,64.464,26.65,OK,Nepal CMS,Ambient
2026-06-30,BATCH-002646,HOSP-KP-001,MED-053,1333,ampoule,35.0,2026-02-12,2027-04-20,294,368,36.893,36.13,OK,BPKMCH Pharmacy Store,Cold_Chain
2026-06-30,BATCH-002647,HOSP-KP-001,MED-054,415,tablet,20.0,2025-10-09,2027-08-28,424,229,22.929,18.1,OK,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-002648,HOSP-KP-001,MED-054,690,tablet,20.0,2024-09-16,2026-08-15,46,229,22.929,30.09,NEAR_EXPIRY,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-002649,HOSP-KP-001,MED-055,298,ampoule,18.0,2024-09-11,2027-04-07,281,188,18.893,15.77,OK,Kanti Central Store,Ambient
2026-06-30,BATCH-002650,HOSP-KP-001,MED-055,388,ampoule,18.0,2025-09-30,2028-06-16,717,188,18.893,20.54,OK,Nepal CMS,Ambient
2026-06-30,BATCH-002651,HOSP-KP-001,MED-056,372,ampoule,45.0,2024-11-30,2026-11-12,135,123,12.393,30.02,OK,Local Pharmacy Wholesaler,Ambient
2026-06-30,BATCH-002652,HOSP-KP-001,MED-057,178,bottle,55.0,2026-02-02,2027-07-20,385,120,12.06,14.76,OK,Provincial Medical Store,Ambient
2026-06-30,BATCH-002653,HOSP-KP-001,MED-057,230,bottle,55.0,2026-05-06,2027-10-24,481,120,12.06,19.07,OK,Kanti Central Store,Ambient
2026-06-30,BATCH-002654,HOSP-KP-001,MED-058,108,bottle,90.0,2024-10-29,2026-09-06,68,55,5.571,19.38,NEAR_EXPIRY,Provincial Medical Store,Ambient
2026-06-30,BATCH-002655,HOSP-KP-001,MED-059,137,bottle,70.0,2025-06-22,2027-05-17,321,70,7.071,19.37,OK,Kanti Central Store,Ambient
2026-06-30,BATCH-002656,HOSP-KP-001,MED-060,55,vial,2500.0,2026-06-21,2027-05-14,318,67,6.714,8.19,LOW_STOCK,Nepal CMS,Cold_Chain
2026-06-30,BATCH-002657,HOSP-KP-001,MED-060,51,vial,2500.0,2026-03-22,2027-12-15,533,67,6.714,7.6,LOW_STOCK,UNICEF Supply,Cold_Chain
2026-06-30,BATCH-002658,HOSP-KP-001,MED-061,180,ampoule,25.0,2026-05-29,2028-05-27,697,131,13.143,13.7,OK,Private Distributor - Kathmandu,Ambient
2026-06-30,BATCH-002659,HOSP-KP-001,MED-061,125,ampoule,25.0,2026-06-06,2028-01-16,565,131,13.143,9.51,LOW_STOCK,Local Pharmacy Wholesaler,Ambient
2026-06-30,BATCH-002660,HOSP-KP-001,MED-061,329,ampoule,25.0,2026-06-02,2027-12-18,536,131,13.143,25.03,OK,DoDA Logistics,Ambient
2026-06-30,BATCH-002661,HOSP-KP-001,MED-062,173,ampoule,12.0,2024-11-30,2026-08-02,33,114,11.405,15.17,NEAR_EXPIRY,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-002662,HOSP-KP-001,MED-062,178,ampoule,12.0,2024-12-20,2027-07-15,380,114,11.405,15.61,OK,Kanti Central Store,Ambient
2026-06-30,BATCH-002663,HOSP-KP-001,MED-063,38,vial,850.0,2026-02-16,2028-01-07,556,66,6.607,5.75,LOW_STOCK,UNICEF Supply,Cold_Chain
2026-06-30,BATCH-002664,HOSP-KP-001,MED-063,82,vial,850.0,2025-06-23,2027-03-24,267,66,6.607,12.41,OK,Nepal CMS,Cold_Chain
2026-06-30,BATCH-002665,HOSP-KP-001,MED-064,353,roll,80.0,2026-05-16,2030-07-09,1470,639,63.976,5.52,LOW_STOCK,Kanti Central Store,Ambient
2026-06-30,BATCH-002666,HOSP-KP-001,MED-064,794,roll,80.0,2026-05-29,2030-07-05,1466,639,63.976,12.41,OK,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-002667,HOSP-KP-001,MED-065,453,unit,0.0,2026-06-09,2026-07-05,5,127,12.714,35.63,NEAR_EXPIRY,Kanti Central Store,Cold_Chain
2026-06-30,BATCH-002668,HOSP-KP-001,MED-066,206,unit,0.0,2026-06-10,2026-08-01,32,100,10.036,20.53,NEAR_EXPIRY,Nepal CMS,Cold_Chain
2026-06-30,BATCH-002669,HOSP-KP-001,MED-067,1537,vial,40.0,2025-09-04,2028-08-16,778,307,30.774,49.95,OK,Nepal CMS,Ambient
2026-06-30,BATCH-002670,HOSP-KP-001,MED-068,156,vial,180.0,2025-05-26,2026-10-07,99,92,9.274,16.82,OK,Local Pharmacy Wholesaler,Ambient
2026-06-30,BATCH-002671,HOSP-KP-001,MED-068,301,vial,180.0,2024-08-28,2027-05-14,318,92,9.274,32.46,OK,Kanti Central Store,Ambient
2026-06-30,BATCH-002672,HOSP-KP-001,MED-069,642,ampoule,95.0,2026-06-11,2027-12-07,525,141,14.131,45.43,OK,Kanti Central Store,Ambient
2026-06-30,BATCH-002673,HOSP-KP-001,MED-070,1697,sachet,120.0,2026-03-25,2027-12-19,537,345,34.595,49.05,OK,UNICEF Supply,Ambient
2026-06-30,BATCH-002674,HOSP-KP-001,MED-071,158,ampoule,150.0,2025-11-24,2027-09-29,456,99,9.952,15.88,OK,Nepal CMS,Ambient
2026-06-30,BATCH-002675,HOSP-KP-001,MED-071,255,ampoule,150.0,2025-08-07,2026-07-22,22,99,9.952,25.62,NEAR_EXPIRY,Local Pharmacy Wholesaler,Ambient
2026-06-30,BATCH-002676,HOSP-KP-001,MED-072,257,vial,650.0,2025-06-30,2026-07-21,21,202,20.274,12.68,NEAR_EXPIRY,DoDA Logistics,Ambient
2026-06-30,BATCH-002677,HOSP-KP-001,MED-072,692,vial,650.0,2026-06-18,2028-05-08,678,202,20.274,34.13,OK,DoDA Logistics,Ambient
2026-06-30,BATCH-002678,HOSP-KP-003,MED-001,1322,tablet,1.5,2026-06-07,2028-12-09,893,521,52.119,25.37,OK,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-002679,HOSP-KP-003,MED-002,95,bottle,45.0,2026-05-22,2028-02-16,596,71,7.19,13.21,OK,Local Pharmacy Wholesaler,Ambient
2026-06-30,BATCH-002680,HOSP-KP-003,MED-003,159,tablet,2.5,2026-05-30,2029-03-08,982,183,18.381,8.65,LOW_STOCK,DoDA Logistics,Ambient
2026-06-30,BATCH-002681,HOSP-KP-003,MED-003,95,tablet,2.5,2026-06-26,2029-01-31,946,183,18.381,5.17,LOW_STOCK,Local Pharmacy Wholesaler,Ambient
2026-06-30,BATCH-002682,HOSP-KP-003,MED-003,102,tablet,2.5,2024-02-16,2026-07-14,14,183,18.381,5.55,LOW_AND_NEAR_EXPIRY,DoDA Logistics,Ambient
2026-06-30,BATCH-002683,HOSP-KP-003,MED-004,24,ampoule,25.0,2025-07-10,2026-12-23,176,37,3.702,6.48,LOW_STOCK,Private Distributor - Kathmandu,Ambient
2026-06-30,BATCH-002684,HOSP-KP-003,MED-004,22,ampoule,25.0,2025-10-05,2027-03-30,273,37,3.702,5.94,LOW_STOCK,Local Pharmacy Wholesaler,Ambient
2026-06-30,BATCH-002685,HOSP-KP-003,MED-005,317,capsule,6.0,2026-06-07,2028-06-14,715,244,24.429,12.98,OK,Kanti Central Store,Ambient
2026-06-30,BATCH-002686,HOSP-KP-003,MED-005,212,capsule,6.0,2025-11-23,2026-09-18,80,244,24.429,8.68,LOW_AND_NEAR_EXPIRY,UNICEF Supply,Ambient
2026-06-30,BATCH-002687,HOSP-KP-003,MED-005,214,capsule,6.0,2026-06-09,2028-06-01,702,244,24.429,8.76,LOW_STOCK,Kanti Central Store,Ambient
2026-06-30,BATCH-002688,HOSP-KP-003,MED-006,279,tablet,35.0,2026-06-02,2028-04-03,643,114,11.452,24.36,OK,Kanti Central Store,Ambient
2026-06-30,BATCH-002689,HOSP-KP-003,MED-007,73,tablet,40.0,2025-04-11,2026-08-09,40,71,7.167,10.19,NEAR_EXPIRY,Local Pharmacy Wholesaler,Ambient
2026-06-30,BATCH-002690,HOSP-KP-003,MED-007,97,tablet,40.0,2025-07-23,2027-05-20,324,71,7.167,13.53,OK,Nepal CMS,Ambient
2026-06-30,BATCH-002691,HOSP-KP-003,MED-008,235,tablet,8.0,2025-07-25,2027-05-26,330,170,17.083,13.76,OK,DoDA Logistics,Ambient
2026-06-30,BATCH-002692,HOSP-KP-003,MED-008,221,tablet,8.0,2026-05-31,2028-04-20,660,170,17.083,12.94,OK,DoDA Logistics,Ambient
2026-06-30,BATCH-002693,HOSP-KP-003,MED-009,262,vial,85.0,2025-08-04,2026-11-28,151,93,9.393,27.89,OK,Private Distributor - Kathmandu,Ambient
2026-06-30,BATCH-002694,HOSP-KP-003,MED-010,150,tablet,2.0,2026-02-27,2027-12-21,539,152,15.202,9.87,LOW_STOCK,Provincial Medical Store,Ambient
2026-06-30,BATCH-002695,HOSP-KP-003,MED-011,282,sachet,8.0,2025-06-08,2026-10-27,119,388,38.81,7.27,LOW_STOCK,UNICEF Supply,Ambient
2026-06-30,BATCH-002696,HOSP-KP-003,MED-011,289,sachet,8.0,2026-06-29,2028-12-06,890,388,38.81,7.45,LOW_STOCK,Nepal CMS,Ambient
2026-06-30,BATCH-002697,HOSP-KP-003,MED-011,376,sachet,8.0,2025-07-30,2028-01-14,563,388,38.81,9.69,LOW_STOCK,Provincial Medical Store,Ambient
2026-06-30,BATCH-002698,HOSP-KP-003,MED-012,229,tablet,1.2,2025-08-05,2027-05-08,312,232,23.262,9.84,LOW_STOCK,Private Distributor - Kathmandu,Ambient
2026-06-30,BATCH-002699,HOSP-KP-003,MED-012,275,tablet,1.2,2026-06-07,2028-07-02,733,232,23.262,11.82,OK,Provincial Medical Store,Ambient
2026-06-30,BATCH-002700,HOSP-KP-003,MED-013,110,bag,55.0,2026-05-29,2027-08-09,405,114,11.452,9.6,LOW_STOCK,Local Pharmacy Wholesaler,Ambient
2026-06-30,BATCH-002701,HOSP-KP-003,MED-013,91,bag,55.0,2026-06-29,2028-05-12,682,114,11.452,7.95,LOW_STOCK,Nepal CMS,Ambient
2026-06-30,BATCH-002702,HOSP-KP-003,MED-013,172,bag,55.0,2025-09-12,2026-10-23,115,114,11.452,15.02,OK,Local Pharmacy Wholesaler,Ambient
2026-06-30,BATCH-002703,HOSP-KP-003,MED-014,93,bag,45.0,2026-02-10,2027-02-19,234,161,16.19,5.74,LOW_STOCK,Provincial Medical Store,Ambient
2026-06-30,BATCH-002704,HOSP-KP-003,MED-014,54,bag,45.0,2026-05-24,2028-03-08,617,161,16.19,3.34,LOW_STOCK,Kanti Central Store,Ambient
2026-06-30,BATCH-002705,HOSP-KP-003,MED-014,51,bag,45.0,2026-04-28,2027-08-06,402,161,16.19,3.15,LOW_STOCK,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-002706,HOSP-KP-003,MED-015,126,bag,48.0,2026-05-22,2027-10-06,463,102,10.226,12.32,OK,Nepal CMS,Ambient
2026-06-30,BATCH-002707,HOSP-KP-003,MED-015,78,bag,48.0,2026-03-26,2028-02-15,595,102,10.226,7.63,LOW_STOCK,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-002708,HOSP-KP-003,MED-015,113,bag,48.0,2025-04-28,2026-08-06,37,102,10.226,11.05,NEAR_EXPIRY,Local Pharmacy Wholesaler,Ambient
2026-06-30,BATCH-002709,HOSP-KP-003,MED-016,25,tablet,15.0,2026-03-27,2027-09-22,449,54,5.405,4.63,LOW_STOCK,Kanti Central Store,Ambient
2026-06-30,BATCH-002710,HOSP-KP-003,MED-016,34,tablet,15.0,2026-06-03,2027-12-31,549,54,5.405,6.29,LOW_STOCK,Provincial Medical Store,Ambient
2026-06-30,BATCH-002711,HOSP-KP-003,MED-017,15,tablet,1.8,2026-06-23,2028-10-08,831,20,2.0,7.5,LOW_STOCK,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-002712,HOSP-KP-003,MED-017,19,tablet,1.8,2025-04-22,2026-10-16,108,20,2.0,9.5,LOW_STOCK,Kanti Central Store,Ambient
2026-06-30,BATCH-002713,HOSP-KP-003,MED-017,21,tablet,1.8,2025-05-05,2027-03-02,245,20,2.0,10.5,OK,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-002714,HOSP-KP-003,MED-018,48,unit,180.0,2025-12-22,2027-02-17,232,34,3.429,14.0,OK,UNICEF Supply,Ambient
2026-06-30,BATCH-002715,HOSP-KP-003,MED-018,65,unit,180.0,2025-11-05,2027-10-23,480,34,3.429,18.96,OK,Nepal CMS,Ambient
2026-06-30,BATCH-002716,HOSP-KP-003,MED-019,72,ampoule,30.0,2026-03-06,2027-09-08,435,43,4.381,16.43,OK,UNICEF Supply,Ambient
2026-06-30,BATCH-002717,HOSP-KP-003,MED-019,36,ampoule,30.0,2025-08-18,2027-05-31,335,43,4.381,8.22,LOW_STOCK,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-002718,HOSP-KP-003,MED-019,40,ampoule,30.0,2026-06-26,2027-07-02,367,43,4.381,9.13,LOW_STOCK,DoDA Logistics,Ambient
2026-06-30,BATCH-002719,HOSP-KP-003,MED-020,17,bottle,55.0,2026-03-15,2027-10-02,459,47,4.714,3.61,LOW_STOCK,UNICEF Supply,Ambient
2026-06-30,BATCH-002720,HOSP-KP-003,MED-020,31,bottle,55.0,2026-06-18,2028-06-09,710,47,4.714,6.58,LOW_STOCK,Private Distributor - Kathmandu,Ambient
2026-06-30,BATCH-002721,HOSP-KP-003,MED-021,148,tablet,1.0,2025-04-02,2028-02-06,586,168,16.833,8.79,LOW_STOCK,DoDA Logistics,Ambient
2026-06-30,BATCH-002722,HOSP-KP-003,MED-021,408,tablet,1.0,2026-04-19,2028-09-11,804,168,16.833,24.24,OK,Local Pharmacy Wholesaler,Ambient
